context1	context2	label
Vuonna 1936 Roosevelt valittiin toiselle kaudelle ylivoimaisella äänten enemmistöllä . Toisella kaudella Roosevelt oli toteuttamassa vähimmäispalkan maksamista työntekijöille vuonna 1938 . Roosevelt antoi tukensa ammattiliitoille  <word>AFL</word> ja CIO . Roosevelt sai rahaa 3 , 3 miljoonaa dollaria kongressilta yleisiin töihin vuonna 1938 . Demokraattien häviö marraskuun 1938 vaaleissa vähensi Rooseveltin mahdollisuutta vaikuttaa lainsäädäntöön .	This organization would be the umbrella from which women 's unions could develop prosper . O'Sullivan 's opportunity came in November 1903 while at an  <word>AFL</word> convention . Labor leader and President of AFL Samuel Gompers allowed her time at the microphone to announce the founding of the National Women 's Trade Union League ( WTUL ) .	T
Schneidersin ja Bergenin suhde päättyi maaliskuussa 1975 . 8 . huhtikuuta 1975 Schneider vastaanotti parhaan dokumenttielokuvan  <word>Oscar</word> in " Hearts and Mindsista ". Hän järkytti ( ja ilahdutti ) yleisöä lukemalla palkintojenjakotilaisuudessa Etelä - Vietnam in väliaikaishallituksen tervehdyksen ” Yhdysvaltain kansalle ”.	AMSAT-OSCAR 51 or AO-51 is the in-orbit name designation of a now defunct ( following battery failure ) LEO amateur radio satellite of the  <word>OSCAR</word> series ; formerly known as ECHO , built by AMSAT .	T
Samalla hän sai Rooman kansalaisuuden . Antipatros nimitti vanhimman poikansa Fasaelin Jerusalem in ja sen lähiympäristön sotilaskuvernööriksi ja nuoremman poikansa Herodeksen Galilea n sotilaskuvernööriksi .  <word>Josephus</word> väittää teoksessaan " Juutalaisten muinaisajat " Herodeksen olleen tuolloin vain 15 - vuotias .	The water channel has been identified as the conduit described in  <word>Josephus</word> Flavius ' `` The Wars of the Jews `` . According to Josephus , in the year 70 CE thousands of Jerusalemites took refuge from the Roman sacking of Jerusalem inside this water channel .	T
Vuoden 2015 parlamenttivaalien alla  <word>Kansalaisfoorumi</word> - puolue nimitti perustuslakituomioistuimeen uusia tuomareita , vaikka osan paikoista oli tarkoitus avautua vasta vaalien jälkeen . Kaksi nimityksistä todettiin laittomiksi ja kolme laillisiksi . Laki ja oikeus ( PiS ) - puolue muodosti vaalien jälkeen hallituksen , joka ei hyväksynyt edeltävän hallituksen nimityksiä .	is a coalition made up of the Civic Platform , Modern , Polish Initiative , and the Greens . The  <word>PO</word> has been Poland 's second largest political party since 2015 and the main opposition to Law and Justice . They were the leading party of government from 2007 to 2015 and are members of the European Peoples Party ( EPP ) group .	T
Luokan alukset muodostivat perustan niin kutsutuille  <word>Amiraliteetin</word> standardihävittäjille . Luokka oli osa vuoden 1927 laivasto - ohjelmaa ja se pohjautui vuoden 1926 kokeellisiin hävittäjiin " HMS Amazoniin " ja " HMS Ambuscadeen " . Laivastoesikunnan varakomentaja () pyysi 22 . heinäkuuta 1926 raporttia kokeellisista aluksista , joiden koeajot eivät olleet vielä alkaneet .	For example , John Hibbert , the parliamentary secretary of the  <word>Admiralty</word> , told Parliament in March 1886 : `` I think I may safely say that these two large iron-clads will probably be the last iron-clads of this type that will ever be built in this or any other country .	T
Michael Donald " Mike " Chapman ( s . 15 . huhtikuuta 1947 Nambour , Queensland ) on Australia ssa syntynyt , myöhemmin Britanniaan muuttanut musiikkituottaja ja säveltäjä , joka sävelsi yhdessä Nicky Chinn in kanssa lukuisia hittejä 1970 - luvulla etupäässä glam - artisteille kuten  <word>Sweet</word> , Suzi Quatro , Mud ja Smokie .	The album is Arnel Pineda 's second since joining the band in 2007 . Special guests on the 2011 tour include Foreigner and Night Ranger for most of the North American dates , Styx for the European dates , and  <word>Sweet</word> for South American dates . The tour was the sixth top-grossing concert tour from July 23 , 2011 to September 23 , 2011 bringing in over $ 21 million and selling over 900,000 tickets .	T
Saattue hajosi Parth Galen in lähistöllä . Boromir sai surmansa ja suoritettuaan hänelle hautajaiset Aragorn lähti Merrin ja Pippinin kaapanneiden örkkien perään haltia Legolas in ja  <word>kääpiö</word> Gimli n kanssa . Aragorn , Legolas , Gimli ja Gandalf ratsastivat Edoras iin , Rohanin pääkaupunkiin .	With help from the  <word>Dwarves</word> and other Good forces , the Elves attempt to eliminate Sauron ( voiced by comedian Rose Matafeo ) and his army to restore peace in Middle-earth .	T
Robert Peter Deeley ( s . 18 . kesäkuuta 1946  <word>Cambridge</word> ) on yhdysvaltalainen roomalaiskatolinen piispa . Hänet vihki papiksi Bostonin arkkihiippakuntaan Humberto Sousa Medeiros 14 . heinäkuuta 1973 . Hänet nimitettiin Bostonin vihkipiispa ksi sekä Kearneyn titulaaripiispa ksi 9 . marraskuuta 2012 , ja piispaksi vihkiminen seurasi 4 . tammikuuta 2013 .	Governor Thomas Dudley were granted land along the Concord River in the area , and roughly a dozen families from  <word>Cambridge</word> and Charlestown Village had begun to occupy Shawshin by 1652 .	T
Tärkeimpinä hoitomuotoina pidetään murtumien määrän minimointia , murtumien hoitoa , ja  <word>fysioterapia</word> a jolla pidetään yllä yleiskuntoa ja pyritään vahvistamaan luustoa lihasten kautta . Myös vertaistuki on tärkeää , koska sairaus on niin harvinainen .	Various professions may be involved in the medical care and  <word>rehabilitation</word> of someone suffering impairment after a brain injury . Neurologist s , neurosurgeon s , and physiatrists are physician s specialising in treating brain injury .	T
Körner varttui Etelä - Ruotsin Skåne ssa . Hän aloitti piirtämisharrastuksensa lintukuvilla , mutta muutettuaan  <word>Lund</word> iin hän laajensi aiheet kaikkiin luonnonilmiöihin . Eläintieteilijä Sven Nilsson in tuottama laaja pohjoismaiden eläimistöä käsittelevä teos , " Illuminerade figurer till Skandinaviens Fauna ", oli vaikeuksissa , koska kirjan kuvituksesta vastaavien Von Wrightin taiteilijaveljesten Magnus ei tullut toimeen Nillsonin kanssa jolloin he vetäytyivät koko kirjahankkeesta .	Its FanTasia screening on July 18 in Hall Theatre , as part of the festival 's Camera Lucida Section , marked the film 's international premiere . The film also screened in Athens ,  <word>Lund</word> , London , Nantes , South Korea , Spain , Israel , and elsewhere .	T
Valmentajana Janet Sawbridge toimii edelleen . Hänen suurimpia saavutuksiaan tällä saralla on Jayne Torvill – Christopher Dean - parin luotsaaminen maailmanmestaruuteen . Hän johdatti parin myös olympiakultaan Sarajevo ssa  <word>1984</word> , mutta sen jälkeen pari vaihtoi valmentajaa .	Jochen Pietzsch ( born 1 December 1963 in Halle , Saxony-Anhalt ) is an East German luge r who competed during the mid-1980s . Together with Jörg Hoffmann , he won two medals in the men 's doubles event with a gold in 1988 and a bronze in  <word>1984</word> .	T
Uusiutuva energiaa sähköntuotannossa vuonna 2007 jakautui seuraavasti : vesivoima 71 %,  <word>biomassa</word> 16 %, tuulivoima 9 %, Geoterminen energia 4 % ja aurinkovoima 0 , 2 %. Uusiutuvaa energiaa edistetään liittovaltion verovähennyksin (” federal tax credits ”) ja lainatakauksin (” loan guarantee program 2 / 2009 ”).	The rich vegetation in the villus attract large numbers of herbivores and aves and supports a higher annual  <word>biomass</word> than any other form of habitat within the accelerated Mahaweli development project area .	T
Peliä valmistaa Konami ja se julkaistiin Suomessa 23 . lokakuuta 2009 . Pelin ikäsuositus on 3 + ( PEGI ). Pelistä on julkaistu versiot PlayStation 3 : lle , Xbox 360 : lle ,  <word>PC:lle</word> , PlayStation Portable : lle , PlayStation 2 : lle , Wii lle sekä matkapuhelimeen .	With this acquisition , Extron will now service mid and high-end Unix servers , storage systems and peripherals , work stations ( Unix , Linux , NT ) , LAPTOPS ,  <word>PCs</word> , printers , and voice and video Equipment , thus expanding Extron ’ s markets to Web hosting , Internet Service Providers , Search Engine Operations and Data Centers .	T
Polttoviljely on aiemmin yleisesti käytetty maan viljelytapa , jossa käytetään tulta apuna polttamaan maan pinta ja pintakasvillisuus lannoittavaksi tuhka ksi maata  <word>kylvö</word> kuntoon laitettaessa . Polttoviljely on usein ryöstöviljely ä eli maan kasvukuntoa heikentävää viljelyä .	Flat-topped mounds of soil are built for each cluster of crops . Each mound is about high and wide , and several maize seeds are  <word>planted</word> close together in the center of each mound . In parts of the Atlantic Northeast , rotten fish or eels are buried in the mound with the maize seeds , to act as additional fertilizer where the soil is poor .	T
Luukudoksen rakenne myös muuttuu siten , että luunsyiden suuntaisten taakkojen kantokapasiteetti säilyy muiden suuntien kustannuksella . Tällöin poikittaissuuntainen taakka , kuten törmäys kaatuessa , voi murtaa luun herkemmin .  <word>Munuaisten</word> toiminnan heikkeneminen iän myötä heikentää D - vitamiinin muuttumista aktiiviseksi kalsitrioli ksi . Tällä puolestaan on negatiivinen vaikutus elimistön kalsiumaineenvaihduntaan .	In another work , `` On the Parts of Animals `` , he provided an accurate description of how the ureter uses peristalsis to carry urine from the  <word>kidney</word> s to the bladder .	T
John Joseph ” Hondo ” Havlicek ( 8 . huhtikuuta 1940 Martins Ferry , Ohio – 25 . huhtikuuta 2019  <word>Jupiter</word> , Florida ) oli yhdysvaltalainen koripallo ilija . Hän pelasi NBA : ssa vuosina 1962 – 1978 joukkueenaan koko tuon ajan Boston Celtics .	In 2002 , as part of an agreement in which Jeffrey Loria sold the Montreal Expos to Major League Baseball and purchased the Marlins , the Marlins swapped training sites with the Expos , who had been training in  <word>Jupiter</word> .	T
Kun Zeus muutti itsensä häräksi ja ryösti Agenorin tyttären Europan , Agenor määräsi neljä poikaansa etsimään sisartaan . Thasos päätyi Thásoksen saarelle ja antoi sille nimensä . Toisessa versiossa Thasos oli merenjumala  <word>Poseidon</word> in poika .	Dolphins belong to the domain of  <word>Poseidon</word> and led him to his wife Amphitrite . Dolphins are associated with other gods , such as Apollo , Dionysus and Aphrodite . The Greeks paid tribute to both whales and dolphins with their own constellation .	T
Nicole Avery " Nikki " Cox ( s . 2 . kesäkuuta 1978 ) on yhdysvaltalainen näyttelijä . Hänet tunnetaan muiden muassa televisiosarjoista " Rakkaat viholliset " ja " Las ~ Vegas ". Hän esitti myös Nikki Whitea kaksi kautta kestäneessä sarjassa "  <word>Nikki</word> ".	Nonetheless , Garrison parted on good terms , returning four times in subsequent seasons ( and the reunion special ) detailing the career Rhoades had pursued since he 'd last been seen . He even parodied his own role on the show ``  <word>Nikki</word> `` .	T
Yksi tärkeimmistä elementeistä " Tähtien sodan " universumissa on "  <word>Voima</word> ", kaikkialla läsnä oleva energiakenttä , jota hyödyntämään kykeneviä henkilöitä kutsutaan " Voimalle herkiksi ". Ensimmäisessä elokuvassa Voimaa kuvailtiin energiakentäksi , joka ympäröi kaikkia eläviä olentoja ja sitoo galaksin yhtenäiseksi .	Luke meets the Fallanassi , a mysterious and secretive sect of  <word>Force</word> users who are total pacifist s. Luke learns new Force techniques and philosophies from them , and gains their help to aid the New Republic in one battle .	T
Alfred North Whitehead ( 15 . helmikuuta 1861 Ramsgate , Kent , Englanti – 30 . joulukuuta 1947 Cambridge , Yhdysvallat ) oli englantilainen matemaatikko , josta tuli myöhemmin yhdysvaltalainen filosofi . Hän kirjoitti algebra sta ,  <word>logiikasta</word> , matematiikan perusta sta , tieteenfilosofia sta , fysiikasta , metafysiikasta ja koulutuksesta . Hän kirjoitti teoksen " Principia Mathematica " yhdessä Bertrand Russell in kanssa .	He then studied at Cornell ( 1893–94 ) and took his Ph.D. in 1898 at the University of Chicago , attracted by John Dewey 's arrival there . When Dewey went to Columbia University in 1904 , Moore took over the Metaphysics and  <word>Logic</word> courses at Chicago , and became professor of philosophy in 1909 .	T
Ensimmäisiin esimerkkeihin kuului Herbert Spencer in aikanaan suosittu sosiaalidarvinistinen teoria sodankäynnistä luonnonvalinnan välineenä , joka karsii joukosta heikoimmat yksilöt ja lisää näin lajin laadullista elinvoimaisuutta . Vaikka  <word>Darwin</word> itse oli varoittanut yrityksistä siirtää primitiivisen kulttuurin analysoimiseen soveltuvaa sosiaalidarvinismia moderniin yhteiskuntaan , teoria sai kannatusta muun muassa kansallissosialistisessa Saksassa ja pohjusti tietä Adolf Hitler in valtaannousulle . Nämä ajatukset edustavat samalla jatkumoa Hobbesin kuvailemalle " luonnontilalle ".	This included mixing , corresponding , and conversing with some of the leading British thinkers of her day , some of whom she invited to the Manor . It was not unusual for Victorian Englishmen of means to become thinkers and writers ( e.g .  <word>Darwin</word> , Lord Acton , J. S. Mill , Charles Babbage ) . Welby is one of the few women of her place and time to do the same .	T
Hän on luddiitti eli suhtautuu vastahakoisesti moderniin teknologiaan . Hän on kiinnostunut Yhdysvaltain ulkopolitiikan historiasta . Vahvasesta " elämä kokonaisuutena olisi parempaa ", jos tietokone tta ei olisi keksitty . Hän toistaa Karl Polanyi n varoituksia "  <word>Kapitalismi</word> n saatanallisesta myllystä ".	The new play likewise contained criticism of the wealthy Polish nobility in Ukraine , which was passing over to new ,  <word>capitalist</word> methods of management ; this time , however , the criticized milieu was contrasted only with an old nobleman-conservative who desperately clung to the feudal system .	T
